TimeGenerated,RemoteIP,AccountName,DeviceName,ActionType,LogonType
"Aug 30, 2026 11:47:05 PM",80.66.83.43,administrator,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:47:18 PM",80.66.83.43,admin,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:47:31 PM",80.66.83.43,administrator,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:47:47 PM",80.66.83.43,admin,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:48:02 PM",80.66.83.43,administrator,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:48:15 PM",80.66.83.43,admin,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:48:28 PM",80.66.83.43,administrator,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:48:41 PM",80.66.83.43,admin,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:48:54 PM",80.66.83.43,administrator,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:49:06 PM",80.66.83.43,admin,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:49:19 PM",80.66.83.43,administrator,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:49:31 PM",80.66.83.43,admin,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:49:44 PM",80.66.83.43,administrator,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:49:56 PM",80.66.83.43,admin,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:50:09 PM",80.66.83.43,administrator,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:50:21 PM",80.66.83.43,admin,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:50:34 PM",80.66.83.43,administrator,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:50:46 PM",80.66.83.43,admin,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:50:59 PM",80.66.83.43,administrator,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:51:14 PM",80.66.83.43,admin,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:51:26 PM",80.66.83.43,administrator,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:51:39 PM",80.66.83.43,admin,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:51:51 PM",80.66.83.43,administrator,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:52:03 PM",80.66.83.43,admin,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:52:15 PM",80.66.83.43,administrator,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:52:28 PM",80.66.83.43,admin,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:52:40 PM",80.66.83.43,administrator,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:52:53 PM",80.66.83.43,admin,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:53:05 PM",80.66.83.43,administrator,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:53:17 PM",80.66.83.43,admin,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:53:30 PM",80.66.83.43,administrator,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:53:42 PM",80.66.83.43,admin,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:53:54 PM",80.66.83.43,administrator,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:54:07 PM",80.66.83.43,admin,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:54:20 PM",80.66.83.43,administrator,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:54:32 PM",80.66.83.43,admin,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:54:44 PM",80.66.83.43,administrator,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:54:57 PM",80.66.83.43,admin,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:55:25 PM",80.66.83.43,administrator,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:55:40 PM",80.66.83.43,admin,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:55:52 PM",80.66.83.43,administrator,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:56:04 PM",80.66.83.43,admin,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:56:17 PM",80.66.83.43,administrator,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:56:29 PM",80.66.83.43,admin,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:56:41 PM",80.66.83.43,administrator,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:56:53 PM",80.66.83.43,admin,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:57:05 PM",80.66.83.43,administrator,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:57:18 PM",80.66.83.43,admin,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:57:30 PM",80.66.83.43,administrator,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:57:42 PM",80.66.83.43,admin,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:57:54 PM",80.66.83.43,administrator,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:58:06 PM",80.66.83.43,admin,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:58:18 PM",80.66.83.43,administrator,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:58:31 PM",80.66.83.43,admin,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:58:42 PM",80.66.83.43,administrator,sql-labuser,LogonFailed,Network
"Aug 30, 2026 11:58:55 PM",80.66.83.43,admin,sql-labuser,LogonFailed,Network
"Aug 31, 2026 1:06:08 AM",-,umfd-0,sql-labuser,LogonAttempted,Unknown
"Aug 31, 2026 1:06:08 AM",,umfd-0,sql-labuser,LogonSuccess,Interactive
"Aug 31, 2026 1:06:08 AM",-,umfd-1,sql-labuser,LogonAttempted,Unknown
"Aug 31, 2026 1:06:08 AM",,umfd-1,sql-labuser,LogonSuccess,Interactive
"Aug 31, 2026 1:06:09 AM",-,dwm-1,sql-labuser,LogonAttempted,Unknown
"Aug 31, 2026 1:06:09 AM",,dwm-1,sql-labuser,LogonSuccess,Interactive
"Aug 31, 2026 1:06:09 AM",,dwm-1,sql-labuser,LogonSuccess,Interactive
"Aug 31, 2026 1:08:11 AM",,sql-labuser,sql-labuser,LogonSuccess,Network
"Aug 31, 2026 1:08:11 AM",10.0.8.9,sql-labuser,sql-labuser,LogonSuccess,Network
"Aug 31, 2026 1:08:13 AM",-,umfd-2,sql-labuser,LogonAttempted,Unknown
"Aug 31, 2026 1:08:13 AM",,umfd-2,sql-labuser,LogonSuccess,Interactive
"Aug 31, 2026 1:08:13 AM",-,dwm-2,sql-labuser,LogonAttempted,Unknown
"Aug 31, 2026 1:08:13 AM",,dwm-2,sql-labuser,LogonSuccess,Interactive
"Aug 31, 2026 1:08:13 AM",,dwm-2,sql-labuser,LogonSuccess,Interactive
"Aug 31, 2026 1:08:14 AM",,sql-labuser,sql-labuser,LogonSuccess,RemoteInteractive
"Aug 31, 2026 1:08:14 AM",10.0.8.9,sql-labuser,sql-labuser,LogonAttempted,Unknown
"Aug 31, 2026 1:08:14 AM",10.0.8.9,sql-labuser,sql-labuser,LogonSuccess,RemoteInteractive
"Aug 31, 2026 1:36:26 AM",93.174.95.106,,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:12:51 AM",36.143.102.101,administrator,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:12:54 AM",36.143.102.101,administrator,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:12:57 AM",36.143.102.101,administrator,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:13:01 AM",36.143.102.101,administrator,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:13:04 AM",36.143.102.101,administrator,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:13:07 AM",36.143.102.101,administrator,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:13:10 AM",36.143.102.101,administrator,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:13:14 AM",36.143.102.101,administrator,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:13:17 AM",36.143.102.101,administrator,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:13:21 AM",36.143.102.101,administrator,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:13:24 AM",36.143.102.101,administrator,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:13:28 AM",36.143.102.101,administrator,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:13:31 AM",36.143.102.101,administrator,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:13:34 AM",36.143.102.101,administrator,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:13:38 AM",36.143.102.101,administrator,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:13:42 AM",36.143.102.101,administrator,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:13:45 AM",36.143.102.101,administrator,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:13:48 AM",36.143.102.101,administrator,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:13:51 AM",36.143.102.101,administrator,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:13:54 AM",36.143.102.101,administrator,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:13:58 AM",36.143.102.101,administrator,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:14:01 AM",36.143.102.101,administrator,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:14:04 AM",36.143.102.101,administrator,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:14:07 AM",36.143.102.101,administrator,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:14:10 AM",36.143.102.101,administrator,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:14:14 AM",36.143.102.101,administrator,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:14:18 AM",36.143.102.101,administrator,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:14:21 AM",36.143.102.101,administrator,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:14:25 AM",36.143.102.101,administrator,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:14:28 AM",36.143.102.101,administrator,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:14:31 AM",36.143.102.101,administrator,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:14:34 AM",36.143.102.101,administrator,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:14:37 AM",36.143.102.101,administrator,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:14:41 AM",36.143.102.101,administrator,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:14:44 AM",36.143.102.101,administrator,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:14:47 AM",36.143.102.101,administrator,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:14:50 AM",36.143.102.101,administrator,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:14:53 AM",36.143.102.101,administrator,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:14:57 AM",36.143.102.101,administrator,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:15:00 AM",36.143.102.101,administrator,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:15:41 AM",36.143.102.101,admin,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:15:44 AM",36.143.102.101,admin,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:15:47 AM",36.143.102.101,admin,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:15:51 AM",36.143.102.101,admin,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:15:54 AM",36.143.102.101,admin,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:15:57 AM",36.143.102.101,admin,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:16:01 AM",36.143.102.101,admin,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:16:04 AM",36.143.102.101,admin,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:16:07 AM",36.143.102.101,admin,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:16:11 AM",36.143.102.101,admin,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:16:14 AM",36.143.102.101,admin,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:16:17 AM",36.143.102.101,admin,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:16:20 AM",36.143.102.101,admin,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:16:24 AM",36.143.102.101,admin,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:16:27 AM",36.143.102.101,admin,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:16:30 AM",36.143.102.101,admin,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:16:34 AM",36.143.102.101,admin,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:16:37 AM",36.143.102.101,admin,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:16:41 AM",36.143.102.101,admin,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:16:44 AM",36.143.102.101,admin,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:16:47 AM",36.143.102.101,admin,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:16:51 AM",36.143.102.101,admin,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:16:54 AM",36.143.102.101,admin,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:16:57 AM",36.143.102.101,admin,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:17:01 AM",36.143.102.101,admin,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:17:04 AM",36.143.102.101,admin,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:17:07 AM",36.143.102.101,admin,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:17:10 AM",36.143.102.101,admin,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:17:14 AM",36.143.102.101,admin,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:17:17 AM",36.143.102.101,admin,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:17:21 AM",36.143.102.101,admin,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:17:24 AM",36.143.102.101,admin,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:17:27 AM",36.143.102.101,admin,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:17:30 AM",36.143.102.101,admin,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:17:34 AM",36.143.102.101,admin,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:17:37 AM",36.143.102.101,admin,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:17:41 AM",36.143.102.101,admin,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:17:44 AM",36.143.102.101,admin,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:17:47 AM",36.143.102.101,admin,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:17:50 AM",36.143.102.101,admin,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:18:30 AM",36.143.102.101,\\,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:18:33 AM",36.143.102.101,\\,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:18:37 AM",36.143.102.101,\\,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:18:40 AM",36.143.102.101,\\,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:18:43 AM",36.143.102.101,\\,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:18:47 AM",36.143.102.101,\\,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:18:50 AM",36.143.102.101,\\,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:18:53 AM",36.143.102.101,\\,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:18:57 AM",36.143.102.101,\\,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:19:00 AM",36.143.102.101,\\,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:19:03 AM",36.143.102.101,\\,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:19:07 AM",36.143.102.101,\\,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:19:10 AM",36.143.102.101,\\,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:19:13 AM",36.143.102.101,\\,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:19:16 AM",36.143.102.101,\\,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:19:20 AM",36.143.102.101,\\,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:19:23 AM",36.143.102.101,\\,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:19:26 AM",36.143.102.101,\\,sql-labuser,LogonFailed,Network
"Aug 31, 2026 3:19:29 AM",36.143.102.101,\\,sql-labuser,LogonFailed,Network
"Aug 31, 2026 5:16:16 AM",,sql-labuser,sql-labuser,LogonSuccess,Network
"Aug 31, 2026 5:16:16 AM",10.0.8.4,sql-labuser,sql-labuser,LogonSuccess,Network
"Aug 31, 2026 5:16:17 AM",-,umfd-3,sql-labuser,LogonAttempted,Unknown
"Aug 31, 2026 5:16:17 AM",,umfd-3,sql-labuser,LogonSuccess,Interactive
"Aug 31, 2026 5:16:17 AM",-,dwm-3,sql-labuser,LogonAttempted,Unknown
"Aug 31, 2026 5:16:17 AM",,dwm-3,sql-labuser,LogonSuccess,Interactive
"Aug 31, 2026 5:16:17 AM",,dwm-3,sql-labuser,LogonSuccess,Interactive
"Aug 31, 2026 5:16:18 AM",,sql-labuser,sql-labuser,LogonSuccess,RemoteInteractive
"Aug 31, 2026 5:16:18 AM",10.0.8.4,sql-labuser,sql-labuser,LogonAttempted,Unknown
"Aug 31, 2026 5:16:18 AM",10.0.8.4,sql-labuser,sql-labuser,LogonSuccess,RemoteInteractive
"Aug 31, 2026 8:26:56 AM",,administrator,sql-labuser,LogonSuccess,Network
"Aug 31, 2026 8:26:56 AM",186.16.211.126,administrator,sql-labuser,LogonSuccess,Network
"Aug 31, 2026 8:53:36 AM",59.15.116.99,administrator,sql-labuser,LogonSuccess,Network
"Aug 31, 2026 12:30:43 PM",,administrator,sql-labuser,LogonSuccess,Network
"Aug 31, 2026 12:30:43 PM",80.94.95.83,administrator,sql-labuser,LogonSuccess,Network
"Aug 31, 2026 1:32:46 PM",,administrator,sql-labuser,LogonSuccess,Network
"Aug 31, 2026 1:32:46 PM",80.94.95.83,administrator,sql-labuser,LogonSuccess,Network
"Aug 31, 2026 4:51:40 PM",-,umfd-0,sql-labuser,LogonAttempted,Unknown
"Aug 31, 2026 4:51:40 PM",,umfd-0,sql-labuser,LogonSuccess,Interactive
"Aug 31, 2026 4:51:40 PM",-,umfd-1,sql-labuser,LogonAttempted,Unknown
"Aug 31, 2026 4:51:40 PM",,umfd-1,sql-labuser,LogonSuccess,Interactive
"Aug 31, 2026 4:51:40 PM",-,dwm-1,sql-labuser,LogonAttempted,Unknown
"Aug 31, 2026 4:51:40 PM",,dwm-1,sql-labuser,LogonSuccess,Interactive
"Aug 31, 2026 4:51:40 PM",,dwm-1,sql-labuser,LogonSuccess,Interactive
"Aug 31, 2026 4:51:45 PM",80.94.95.83,administrador,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:51:48 PM",80.94.95.83,backup,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:51:49 PM",80.94.95.83,administrator,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:51:49 PM",80.94.95.83,user,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:51:50 PM",80.94.95.83,system,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:51:56 PM",80.94.95.83,admin,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:52:01 PM",80.94.95.83,administrator,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:52:06 PM",80.94.95.83,user,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:52:11 PM",80.94.95.83,backup,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:52:16 PM",80.94.95.83,administrador,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:52:22 PM",80.94.95.83,system,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:52:27 PM",80.94.95.83,admin,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:52:32 PM",80.94.95.83,administrator,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:52:38 PM",80.94.95.83,user,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:52:43 PM",80.94.95.83,backup,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:52:48 PM",,sql-labuser,sql-labuser,LogonSuccess,Network
"Aug 31, 2026 4:52:48 PM",10.0.8.10,sql-labuser,sql-labuser,LogonSuccess,Network
"Aug 31, 2026 4:52:48 PM",80.94.95.83,administrador,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:52:49 PM",-,umfd-2,sql-labuser,LogonAttempted,Unknown
"Aug 31, 2026 4:52:49 PM",,umfd-2,sql-labuser,LogonSuccess,Interactive
"Aug 31, 2026 4:52:49 PM",-,dwm-2,sql-labuser,LogonAttempted,Unknown
"Aug 31, 2026 4:52:49 PM",,dwm-2,sql-labuser,LogonSuccess,Interactive
"Aug 31, 2026 4:52:49 PM",,dwm-2,sql-labuser,LogonSuccess,Interactive
"Aug 31, 2026 4:52:49 PM",,sql-labuser,sql-labuser,LogonSuccess,RemoteInteractive
"Aug 31, 2026 4:52:50 PM",10.0.8.10,sql-labuser,sql-labuser,LogonAttempted,Unknown
"Aug 31, 2026 4:52:50 PM",10.0.8.10,sql-labuser,sql-labuser,LogonSuccess,RemoteInteractive
"Aug 31, 2026 4:52:54 PM",80.94.95.83,system,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:52:59 PM",80.94.95.83,admin,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:53:04 PM",80.94.95.83,administrator,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:53:09 PM",80.94.95.83,user,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:53:15 PM",80.94.95.83,backup,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:53:19 PM",80.94.95.83,administrador,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:53:25 PM",80.94.95.83,system,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:53:30 PM",80.94.95.83,admin,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:53:35 PM",80.94.95.83,administrator,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:53:40 PM",80.94.95.83,user,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:53:46 PM",80.94.95.83,backup,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:53:51 PM",80.94.95.83,administrador,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:53:56 PM",80.94.95.83,system,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:54:02 PM",80.94.95.83,admin,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:54:08 PM",80.94.95.83,administrator,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:54:12 PM",80.94.95.83,user,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:54:18 PM",80.94.95.83,backup,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:54:24 PM",80.94.95.83,administrador,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:54:29 PM",80.94.95.83,system,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:54:35 PM",80.94.95.83,admin,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:54:40 PM",80.94.95.83,administrator,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:54:46 PM",80.94.95.83,user,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:54:52 PM",80.94.95.83,backup,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:54:57 PM",80.94.95.83,administrador,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:54:59 PM",20.124.91.188,azureuser,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:55:02 PM",80.94.95.83,system,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:55:07 PM",80.94.95.83,admin,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:55:12 PM",80.94.95.83,administrator,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:55:18 PM",80.94.95.83,user,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:55:23 PM",80.94.95.83,backup,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:55:28 PM",80.94.95.83,administrador,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:55:33 PM",80.94.95.83,system,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:55:38 PM",80.94.95.83,admin,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:55:44 PM",80.94.95.83,administrator,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:55:49 PM",80.94.95.83,user,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:55:54 PM",80.94.95.83,backup,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:55:57 PM",10.0.8.10,sql-labuser,sql-labuser,LogonSuccess,Network
"Aug 31, 2026 4:55:58 PM",-,umfd-3,sql-labuser,LogonAttempted,Unknown
"Aug 31, 2026 4:55:58 PM",,umfd-3,sql-labuser,LogonSuccess,Interactive
"Aug 31, 2026 4:55:58 PM",-,dwm-3,sql-labuser,LogonAttempted,Unknown
"Aug 31, 2026 4:55:58 PM",,dwm-3,sql-labuser,LogonSuccess,Interactive
"Aug 31, 2026 4:55:58 PM",,dwm-3,sql-labuser,LogonSuccess,Interactive
"Aug 31, 2026 4:55:58 PM",10.0.8.10,sql-labuser,sql-labuser,LogonAttempted,Unknown
"Aug 31, 2026 4:55:58 PM",10.0.8.10,sql-labuser,sql-labuser,LogonSuccess,RemoteInteractive
"Aug 31, 2026 4:55:59 PM",80.94.95.83,administrador,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:56:04 PM",80.94.95.83,system,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:56:09 PM",80.94.95.83,admin,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:56:15 PM",80.94.95.83,administrator,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:56:20 PM",80.94.95.83,user,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:56:25 PM",80.94.95.83,backup,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:56:30 PM",80.94.95.83,administrador,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:56:35 PM",80.94.95.83,system,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:56:40 PM",80.94.95.83,admin,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:56:45 PM",80.94.95.83,administrator,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:56:50 PM",80.94.95.83,user,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:56:56 PM",80.94.95.83,backup,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:57:01 PM",80.94.95.83,administrador,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:57:06 PM",80.94.95.83,system,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:57:11 PM",80.94.95.83,admin,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:57:16 PM",80.94.95.83,administrator,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:57:22 PM",80.94.95.83,user,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:57:27 PM",80.94.95.83,backup,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:57:33 PM",80.94.95.83,administrador,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:57:38 PM",80.94.95.83,system,sql-labuser,LogonFailed,Network
"Aug 31, 2026 4:57:43 PM",80.94.95.83,admin,sql-labuser,LogonFailed,Network
