TimeGenerated,AccountName,DeviceName,ProcessCommandLine,InitiatingProcessCommandLine,FolderPath,FileName
"Sep 15, 2026 12:11:40 AM",system,sql-labuser,net1 accounts,"""net.exe"" accounts",C:\Windows\System32\net1.exe,net1.exe
"Sep 15, 2026 12:11:40 AM",system,sql-labuser,"""net.exe"" accounts","powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }""",C:\Windows\System32\net.exe,net.exe
"Sep 15, 2026 12:11:35 AM",system,sql-labuser,TiWorker.exe -Embedding,svchost.exe -k DcomLaunch -p,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.9441_none_a5253a19774da03c\TiWorker.exe,TiWorker.exe
"Sep 15, 2026 12:11:35 AM",system,sql-labuser,TrustedInstaller.exe,services.exe,C:\Windows\servicing\TrustedInstaller.exe,TrustedInstaller.exe
"Sep 15, 2026 12:11:32 AM",system,sql-labuser,"""auditpol.exe"" /get /subcategory:{0cce9231-69ae-11d9-bed3-505054503030} /r","powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }""",C:\Windows\System32\auditpol.exe,auditpol.exe
"Sep 15, 2026 12:11:32 AM",system,sql-labuser,"""auditpol.exe"" /get /subcategory:{0cce9230-69ae-11d9-bed3-505054503030} /r","powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }""",C:\Windows\System32\auditpol.exe,auditpol.exe
"Sep 15, 2026 12:11:32 AM",system,sql-labuser,"""auditpol.exe"" /get /subcategory:{0cce922f-69ae-11d9-bed3-505054503030} /r","powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }""",C:\Windows\System32\auditpol.exe,auditpol.exe
"Sep 15, 2026 12:11:32 AM",system,sql-labuser,"""auditpol.exe"" /get /subcategory:{0cce9245-69ae-11d9-bed3-505054503030} /r","powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }""",C:\Windows\System32\auditpol.exe,auditpol.exe
"Sep 15, 2026 12:11:32 AM",system,sql-labuser,"""auditpol.exe"" /get /subcategory:{0cce9227-69ae-11d9-bed3-505054503030} /r","powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }""",C:\Windows\System32\auditpol.exe,auditpol.exe
"Sep 15, 2026 12:11:32 AM",system,sql-labuser,"""auditpol.exe"" /get /subcategory:{0cce9224-69ae-11d9-bed3-505054503030} /r","powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }""",C:\Windows\System32\auditpol.exe,auditpol.exe
"Sep 15, 2026 12:11:32 AM",system,sql-labuser,"""auditpol.exe"" /get /subcategory:{0cce921b-69ae-11d9-bed3-505054503030} /r","powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }""",C:\Windows\System32\auditpol.exe,auditpol.exe
"Sep 15, 2026 12:11:32 AM",system,sql-labuser,"""auditpol.exe"" /get /subcategory:{0cce921c-69ae-11d9-bed3-505054503030} /r","powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }""",C:\Windows\System32\auditpol.exe,auditpol.exe
"Sep 15, 2026 12:11:32 AM",system,sql-labuser,"""auditpol.exe"" /get /subcategory:{0cce9215-69ae-11d9-bed3-505054503030} /r","powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }""",C:\Windows\System32\auditpol.exe,auditpol.exe
"Sep 15, 2026 12:11:32 AM",system,sql-labuser,"""auditpol.exe"" /get /subcategory:{0cce9216-69ae-11d9-bed3-505054503030} /r","powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }""",C:\Windows\System32\auditpol.exe,auditpol.exe
"Sep 15, 2026 12:11:32 AM",system,sql-labuser,"""auditpol.exe"" /get /subcategory:{0cce9249-69ae-11d9-bed3-505054503030} /r","powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }""",C:\Windows\System32\auditpol.exe,auditpol.exe
"Sep 15, 2026 12:11:31 AM",system,sql-labuser,"""auditpol.exe"" /get /subcategory:{0cce9217-69ae-11d9-bed3-505054503030} /r","powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }""",C:\Windows\System32\auditpol.exe,auditpol.exe
"Sep 15, 2026 12:11:31 AM",system,sql-labuser,"""auditpol.exe"" /get /subcategory:{0cce922b-69ae-11d9-bed3-505054503030} /r","powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }""",C:\Windows\System32\auditpol.exe,auditpol.exe
"Sep 15, 2026 12:11:31 AM",system,sql-labuser,"""auditpol.exe"" /get /subcategory:{0cce9248-69ae-11d9-bed3-505054503030} /r","powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }""",C:\Windows\System32\auditpol.exe,auditpol.exe
"Sep 15, 2026 12:11:31 AM",system,sql-labuser,"""auditpol.exe"" /get /subcategory:{0cce9235-69ae-11d9-bed3-505054503030} /r","powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }""",C:\Windows\System32\auditpol.exe,auditpol.exe
"Sep 15, 2026 12:11:31 AM",system,sql-labuser,"""auditpol.exe"" /get /subcategory:{0cce9237-69ae-11d9-bed3-505054503030} /r","powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }""",C:\Windows\System32\auditpol.exe,auditpol.exe
"Sep 15, 2026 12:11:31 AM",system,sql-labuser,"""auditpol.exe"" /get /subcategory:{0cce923a-69ae-11d9-bed3-505054503030} /r","powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }""",C:\Windows\System32\auditpol.exe,auditpol.exe
"Sep 15, 2026 12:11:31 AM",system,sql-labuser,"""auditpol.exe"" /get /subcategory:{0cce9236-69ae-11d9-bed3-505054503030} /r","powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }""",C:\Windows\System32\auditpol.exe,auditpol.exe
"Sep 15, 2026 12:11:31 AM",system,sql-labuser,"""auditpol.exe"" /get /subcategory:{0cce9239-69ae-11d9-bed3-505054503030} /r","powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }""",C:\Windows\System32\auditpol.exe,auditpol.exe
"Sep 15, 2026 12:11:31 AM",system,sql-labuser,"""auditpol.exe"" /get /subcategory:{0cce923f-69ae-11d9-bed3-505054503030} /r","powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }""",C:\Windows\System32\auditpol.exe,auditpol.exe
"Sep 15, 2026 12:11:29 AM",system,sql-labuser,net1 accounts,"""net.exe"" accounts",C:\Windows\System32\net1.exe,net1.exe
"Sep 15, 2026 12:11:28 AM",system,sql-labuser,"""net.exe"" accounts","powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }""",C:\Windows\System32\net.exe,net.exe
"Sep 15, 2026 12:11:28 AM",system,sql-labuser,net1 accounts,"""net.exe"" accounts",C:\Windows\System32\net1.exe,net1.exe
"Sep 15, 2026 12:11:28 AM",system,sql-labuser,"""net.exe"" accounts","powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }""",C:\Windows\System32\net.exe,net.exe
"Sep 15, 2026 12:11:28 AM",system,sql-labuser,net1 accounts,"""net.exe"" accounts",C:\Windows\System32\net1.exe,net1.exe
"Sep 15, 2026 12:11:28 AM",system,sql-labuser,"""net.exe"" accounts","powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }""",C:\Windows\System32\net.exe,net.exe
"Sep 15, 2026 12:11:28 AM",system,sql-labuser,net1 accounts,"""net.exe"" accounts",C:\Windows\System32\net1.exe,net1.exe
"Sep 15, 2026 12:11:28 AM",system,sql-labuser,"""net.exe"" accounts","powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }""",C:\Windows\System32\net.exe,net.exe
"Sep 15, 2026 12:11:28 AM",system,sql-labuser,net1 accounts,"""net.exe"" accounts",C:\Windows\System32\net1.exe,net1.exe
"Sep 15, 2026 12:11:28 AM",system,sql-labuser,"""net.exe"" accounts","powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }""",C:\Windows\System32\net.exe,net.exe
"Sep 15, 2026 12:11:28 AM",system,sql-labuser,net1 accounts,"""net.exe"" accounts",C:\Windows\System32\net1.exe,net1.exe
"Sep 15, 2026 12:11:28 AM",system,sql-labuser,"""net.exe"" accounts","powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }""",C:\Windows\System32\net.exe,net.exe
"Sep 15, 2026 12:11:28 AM",system,sql-labuser,net1 accounts,"""net.exe"" accounts",C:\Windows\System32\net1.exe,net1.exe
"Sep 15, 2026 12:11:27 AM",system,sql-labuser,"""net.exe"" accounts","powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }""",C:\Windows\System32\net.exe,net.exe
"Sep 15, 2026 12:11:27 AM",system,sql-labuser,net1 accounts,"""net.exe"" accounts",C:\Windows\System32\net1.exe,net1.exe
"Sep 15, 2026 12:11:27 AM",system,sql-labuser,"""net.exe"" accounts","powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }""",C:\Windows\System32\net.exe,net.exe
"Sep 15, 2026 12:11:27 AM",system,sql-labuser,net1 accounts,"""net.exe"" accounts",C:\Windows\System32\net1.exe,net1.exe
"Sep 15, 2026 12:11:27 AM",system,sql-labuser,"""net.exe"" accounts","powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }""",C:\Windows\System32\net.exe,net.exe
"Sep 15, 2026 12:11:26 AM",system,sql-labuser,"cvtres.exe /NOLOGO /READONLY /MACHINE:IX86 ""/OUT:C:\Windows\SystemTemp\RESDA1E.tmp"" ""c:\Windows\SystemTemp\aafkejqw\CSCB148C00FC69B4747A9B8751E18BB9CFA.TMP""","""csc.exe"" /noconfig /fullpaths @""C:\Windows\SystemTemp\aafkejqw\aafkejqw.cmdline""",C:\Windows\Microsoft.NET\Framework64\v4.0.30319\cvtres.exe,cvtres.exe
"Sep 15, 2026 12:11:26 AM",system,sql-labuser,"""csc.exe"" /noconfig /fullpaths @""C:\Windows\SystemTemp\aafkejqw\aafkejqw.cmdline""","powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }""",C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe,csc.exe
"Sep 15, 2026 12:11:26 AM",system,sql-labuser,"cvtres.exe /NOLOGO /READONLY /MACHINE:IX86 ""/OUT:C:\Windows\SystemTemp\RESD943.tmp"" ""c:\Windows\SystemTemp\cvdaj1ok\CSC9639910DA82B4C17A7222A2BD998CA77.TMP""","""csc.exe"" /noconfig /fullpaths @""C:\Windows\SystemTemp\cvdaj1ok\cvdaj1ok.cmdline""",C:\Windows\Microsoft.NET\Framework64\v4.0.30319\cvtres.exe,cvtres.exe
"Sep 15, 2026 12:11:25 AM",system,sql-labuser,"""csc.exe"" /noconfig /fullpaths @""C:\Windows\SystemTemp\cvdaj1ok\cvdaj1ok.cmdline""","powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }""",C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe,csc.exe
"Sep 15, 2026 12:11:12 AM",system,sql-labuser,conhost.exe 0xffffffff -ForceV1,"powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }""",C:\Windows\System32\conhost.exe,conhost.exe
"Sep 15, 2026 12:11:12 AM",system,sql-labuser,"powershell.exe -ExecutionPolicy AllSigned -NoProfile -NonInteractive -Command ""& {if ($ExecutionContext.SessionState.LanguageMode -eq 'FullLanguage') {$OutputEncoding = [Console]::OutputEncoding =[System.Text.Encoding]::UTF8}else {chcp 65001}; &  'C:\ProgramData\Microsoft\Windows Defender Advanced Threat Protection\DataCollection\8839.16685300.0.16685300-f8c8ffbe8abad62c9ee2ee38b06bf26edb5be29d\a391f42c-7e1a-4611-8494-1817d2420e09.ps1' }""","""SenseIR.exe"" ""OfflineSenseIR"" ""3992"" ""eyJDb21tYW5kSWQiOiIiLCJEb3dubG9hZEZpbGVBY3Rpb25Db25maWciOm51bGwsIkRvd25sb2FkVHJ1c3RlZENlcnRpZmljYXRlc0NoYWlucyI6bnVsbCwiRW5hYmxlU2xlZXBTdXNwZW5zaW9uIjowLCJNYXhXYWl0Rm9yTmV3QWN0aW9uc0luTXMiOjEyNjAwMDAsIk9yZ0lkIjoiIiwiUnVuUHNTY3JpcHRBY3Rpb25Db25maWciOnsiZW5hYmxlIjp0cnVlfSwiYWNjZXB0U2ltdWxhdG9yU2lnbmluZyI6MCwib2ZmbGluZUlyUGlwZUhhbmRsZSI6NDA5Mn0=""",C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe
"Sep 15, 2026 12:11:02 AM",system,sql-labuser,"""SenseIR.exe"" ""OfflineSenseIR"" ""3992"" ""eyJDb21tYW5kSWQiOiIiLCJEb3dubG9hZEZpbGVBY3Rpb25Db25maWciOm51bGwsIkRvd25sb2FkVHJ1c3RlZENlcnRpZmljYXRlc0NoYWlucyI6bnVsbCwiRW5hYmxlU2xlZXBTdXNwZW5zaW9uIjowLCJNYXhXYWl0Rm9yTmV3QWN0aW9uc0luTXMiOjEyNjAwMDAsIk9yZ0lkIjoiIiwiUnVuUHNTY3JpcHRBY3Rpb25Db25maWciOnsiZW5hYmxlIjp0cnVlfSwiYWNjZXB0U2ltdWxhdG9yU2lnbmluZyI6MCwib2ZmbGluZUlyUGlwZUhhbmRsZSI6NDA5Mn0=""",MsSense.exe,C:\Program Files\Windows Defender Advanced Threat Protection\SenseIR.exe,SenseIR.exe
"Sep 15, 2026 12:08:47 AM",network service,sql-labuser,sppsvc.exe,services.exe,C:\Windows\System32\sppsvc.exe,sppsvc.exe
"Sep 15, 2026 12:08:38 AM",network service,sql-labuser,"""MpCmdRun.exe"" GetDeviceTicket -AccessKey 917D631D-8F7B-606B-272C-87C4E65C30D2 ",MsMpEng.exe,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26080.3-0\MpCmdRun.exe,MpCmdRun.exe
"Sep 15, 2026 12:05:43 AM",system,sql-labuser,conhost.exe 0xffffffff -ForceV1,"""dmclient.exe"" utcwnf",C:\Windows\System32\conhost.exe,conhost.exe
"Sep 15, 2026 12:05:43 AM",system,sql-labuser,"""dmclient.exe"" utcwnf",svchost.exe -k netsvcs -p -s Schedule,C:\Windows\System32\dmclient.exe,dmclient.exe
